ID_Cliente,Evasion,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Contrato,Servicio_Telefono,Multiples_Lineas,Tipo_Internet,Seguridad_Online,Backup_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Factura_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Iipo_Internet,Cuentas_Diarias
7663-Yjhsn,No,Femenino,0,Sí,No,72,Sí,Sí,Fibra Optica,Sí,Sí,Sí,Sí,Sí,No,Bienal,Yes,Transferencia Bancaria (Automática),103.95,7556.9,Fiber Optic,3.47
7663-Ztegj,No,Masculino,0,No,Sí,29,Sí,Sí,Fibra Optica,No,Sí,Sí,Sí,No,Sí,Anual,No,Tarjeta De Crédito (Automático),100.55,2830.45,Fiber Optic,3.35
7665-Nklav,No,Femenino,0,Sí,Sí,36,No,Sin Servicio De Teléfono,Dsl,Sí,No,Sí,Sí,No,No,Bienal,No,Tarjeta De Crédito (Automático),40.65,1547.35,Dsl,1.36
7665-Toald,Sí,Femenino,0,No,No,1,Sí,No,Fibra Optica,No,No,No,No,No,No,Mensual,Yes,Cheque Electronico,69.6,69.6,Fiber Optic,2.32
7665-Vigud,No,Masculino,0,No,No,10,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Anual,No,Cheque Enviado,20.35,176.3,No,0.68
7666-Wkron,Sí,Femenino,0,No,No,39,Sí,No,Fibra Optica,No,No,Sí,Sí,No,No,Bienal,Yes,Cheque Electronico,80.45,3201.55,Fiber Optic,2.68
7668-Xcfyv,No,Femenino,1,Sí,No,17,Sí,Sí,Fibra Optica,No,No,No,No,Sí,Sí,Mensual,Yes,Cheque Electronico,92.55,1614.7,Fiber Optic,3.08
7669-Lcrsd,No,Masculino,0,Sí,Sí,12,Sí,No,Dsl,No,No,No,No,Sí,No,Mensual,Yes,Cheque Enviado,56.3,628.65,Dsl,1.88
7670-Zbpoq,No,Femenino,0,Sí,No,58,Sí,Sí,Dsl,Sí,No,No,Sí,No,No,Anual,Yes,Transferencia Bancaria (Automática),61.05,3478.75,Dsl,2.03
7672-Vfmxz,No,Masculino,0,Sí,No,57,Sí,No,Dsl,Sí,No,No,Sí,No,No,Mensual,No,Cheque Electronico,55.7,3171.6,Dsl,1.86
7673-Bqgku,No,Femenino,0,Sí,Sí,69,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,No,Transferencia Bancaria (Automática),20.15,1337.5,No,0.67
7673-Lprny,No,Femenino,0,No,No,23,Sí,Sí,Dsl,Sí,No,Sí,No,Sí,Sí,Anual,Yes,Cheque Electronico,78.55,1843.05,Dsl,2.62
7674-Ytafd,No,Femenino,0,No,No,33,Sí,No,Fibra Optica,No,Sí,No,Sí,No,No,Anual,Yes,Transferencia Bancaria (Automática),79.95,2684.85,Fiber Optic,2.66
7675-Ozczg,Sí,Femenino,1,No,No,3,Sí,No,Dsl,No,No,No,No,No,No,Mensual,No,Cheque Electronico,45.0,127.1,Dsl,1.5
7677-Sjjjk,No,Masculino,0,Sí,Sí,8,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Anual,No,Tarjeta De Crédito (Automático),19.9,153.95,No,0.66
7682-Azndk,No,Masculino,0,Sí,Sí,34,Sí,No,Fibra Optica,No,Sí,Sí,No,Sí,No,Mensual,Yes,Cheque Electronico,89.85,3091.75,Fiber Optic,2.99
7683-Cbdkj,Sí,Masculino,0,Sí,Sí,14,Sí,No,Dsl,Sí,Sí,No,No,Sí,No,Mensual,Yes,Cheque Electronico,65.45,937.6,Dsl,2.18
7684-Xsziy,No,Masculino,0,Sí,Sí,72,Sí,Sí,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,No,Transferencia Bancaria (Automática),24.3,1643.25,No,0.81
7688-Awmdx,No,Masculino,0,Sí,No,71,Sí,No,Dsl,Sí,No,No,Sí,No,No,Bienal,No,Transferencia Bancaria (Automática),54.5,3778.2,Dsl,1.82
7690-Kpncu,No,Masculino,0,Sí,Sí,64,Sí,No,Dsl,Sí,No,Sí,No,Sí,Sí,Anual,Yes,Tarjeta De Crédito (Automático),73.05,4688.65,Dsl,2.44
7691-Kgkgp,No,Masculino,0,Sí,Sí,53,Sí,No,Dsl,No,Sí,No,Sí,Sí,No,Mensual,No,Tarjeta De Crédito (Automático),65.0,3363.8,Dsl,2.17
7691-Xvtzh,No,Femenino,0,Sí,No,68,Sí,Sí,Fibra Optica,No,No,Sí,No,Sí,No,Bienal,Yes,Transferencia Bancaria (Automática),89.95,5974.3,Fiber Optic,3.0
7693-Lckzl,Sí,Masculino,0,Sí,Sí,5,Sí,Sí,Fibra Optica,No,Sí,No,No,No,No,Mensual,Yes,Cheque Electronico,80.15,385.0,Fiber Optic,2.67
7693-Qpefs,No,Masculino,1,No,No,52,Sí,Sí,Fibra Optica,No,No,No,No,No,No,Mensual,Yes,Transferencia Bancaria (Automática),72.95,3829.75,Fiber Optic,2.43
7694-Vlbwq,Sí,Masculino,0,Sí,No,67,Sí,Sí,Fibra Optica,No,Sí,Sí,No,Sí,Sí,Anual,No,Cheque Electronico,104.1,7040.85,Fiber Optic,3.47
7695-Pklcz,No,Femenino,0,No,No,68,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,No,Tarjeta De Crédito (Automático),20.5,1424.9,No,0.68
7696-Amhod,No,Femenino,0,Sí,Sí,49,Sí,No,Dsl,No,Sí,Sí,No,Sí,Sí,Anual,No,Tarjeta De Crédito (Automático),78.0,3824.2,Dsl,2.6
7696-Cftat,No,Masculino,0,Sí,Sí,37,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,No,Transferencia Bancaria (Automática),19.8,726.1,No,0.66
7698-Yfgez,No,Masculino,0,No,No,1,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Cheque Enviado,20.0,20.0,No,0.67
7703-Zekef,Sí,Masculino,0,No,No,23,Sí,Sí,Fibra Optica,No,No,Sí,No,No,No,Mensual,Yes,Cheque Electronico,81.0,1917.1,Fiber Optic,2.7
7706-Dznkk,No,Masculino,0,No,No,11,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,Yes,Tarjeta De Crédito (Automático),20.45,237.3,No,0.68
7706-Ylmqa,No,Femenino,0,No,No,70,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Anual,No,Transferencia Bancaria (Automática),19.7,1341.5,No,0.66
7707-Pybbh,No,Masculino,0,No,No,40,Sí,No,Dsl,Sí,Sí,No,Sí,No,No,Mensual,Yes,Cheque Enviado,61.9,2647.1,Dsl,2.06
7710-Jsyoa,No,Femenino,0,Sí,Sí,69,Sí,Sí,Fibra Optica,No,Sí,No,Sí,No,Sí,Bienal,Yes,Transferencia Bancaria (Automática),93.3,6398.05,Fiber Optic,3.11
7711-Gqbzc,No,Femenino,0,Sí,Sí,71,Sí,Sí,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,No,Transferencia Bancaria (Automática),24.7,1810.55,No,0.82
7711-Yijwc,No,Masculino,0,Sí,Sí,61,Sí,No,Dsl,Sí,Sí,Sí,Sí,Sí,Sí,Anual,No,Transferencia Bancaria (Automática),84.9,5264.5,Dsl,2.83
7714-Yxsmb,No,Femenino,0,No,No,26,Sí,Sí,Fibra Optica,No,No,Sí,No,Sí,Sí,Mensual,Yes,Transferencia Bancaria (Automática),100.5,2599.95,Fiber Optic,3.35
7716-Ytyhg,Sí,Femenino,0,Sí,Sí,48,Sí,Sí,Fibra Optica,No,No,No,No,No,Sí,Anual,Yes,Cheque Enviado,82.05,4029.95,Fiber Optic,2.74
7717-Bicxi,No,Masculino,0,Sí,Sí,60,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,No,Cheque Enviado,20.55,1205.05,No,0.68
7718-Rxdgg,No,Masculino,0,Sí,No,15,Sí,No,Fibra Optica,No,No,No,No,No,No,Mensual,Yes,Transferencia Bancaria (Automática),68.6,1108.6,Fiber Optic,2.29
7718-Upskj,No,Femenino,0,Sí,No,69,Sí,No,Fibra Optica,Sí,Sí,No,Sí,Sí,Sí,Anual,Yes,Tarjeta De Crédito (Automático),106.4,7251.9,Fiber Optic,3.55
7721-Dvekz,No,Femenino,0,No,No,1,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Cheque Enviado,19.65,19.65,No,0.65
7721-Jxeaw,Sí,Masculino,0,Sí,No,59,No,Sin Servicio De Teléfono,Dsl,No,Sí,No,No,No,Sí,Mensual,Yes,Transferencia Bancaria (Automática),41.05,2452.7,Dsl,1.37
7722-Cvfxn,No,Masculino,0,Sí,Sí,54,Sí,Sí,Fibra Optica,No,Sí,No,Sí,Sí,Sí,Anual,Yes,Cheque Electronico,105.2,5637.85,Fiber Optic,3.51
7722-Vjrqd,No,Masculino,0,Sí,Sí,72,No,Sin Servicio De Teléfono,Dsl,Sí,No,Sí,Sí,Sí,Sí,Bienal,No,Transferencia Bancaria (Automática),60.95,4549.05,Dsl,2.03
7727-Shvzv,No,Femenino,0,No,No,9,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Transferencia Bancaria (Automática),19.5,150.35,No,0.65
7729-Jteec,No,Masculino,0,Sí,Sí,2,Sí,No,Dsl,No,No,No,No,No,No,Mensual,Yes,Cheque Electronico,44.5,90.05,Dsl,1.48
7729-Xbtwx,No,Masculino,0,Sí,Sí,66,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,Yes,Cheque Enviado,19.75,1344.5,No,0.66
7730-Cldsv,No,Femenino,0,Sí,Sí,72,Sí,Sí,Fibra Optica,No,Sí,Sí,Sí,No,Sí,Bienal,Yes,Transferencia Bancaria (Automática),98.65,7129.45,Fiber Optic,3.29
7730-Iutdz,Sí,Masculino,0,No,No,43,Sí,No,Fibra Optica,Sí,No,No,No,No,No,Mensual,Yes,Cheque Electronico,75.2,3198.6,Fiber Optic,2.51
7733-Udmtp,No,Femenino,1,No,No,57,No,Sin Servicio De Teléfono,Dsl,No,Sí,Sí,No,Sí,Sí,Mensual,Yes,Cheque Electronico,55.0,3094.05,Dsl,1.83
7734-Dboai,Sí,Femenino,0,Sí,Sí,1,No,Sin Servicio De Teléfono,Dsl,No,No,No,Sí,Sí,No,Mensual,No,Cheque Electronico,40.1,40.1,Dsl,1.34
7739-Laxog,Sí,Femenino,0,Sí,Sí,32,Sí,Sí,Fibra Optica,No,No,Sí,No,No,Sí,Mensual,Yes,Transferencia Bancaria (Automática),91.05,2954.5,Fiber Optic,3.03
7740-Btpux,No,Masculino,1,Sí,No,55,Sí,Sí,Fibra Optica,No,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Cheque Electronico,113.6,6292.7,Fiber Optic,3.79
7740-Kkcxf,No,Masculino,0,Sí,No,51,No,Sin Servicio De Teléfono,Dsl,No,Sí,No,No,No,No,Mensual,Yes,Tarjeta De Crédito (Automático),30.05,1529.45,Dsl,1.0
7742-Mypgi,No,Femenino,0,Sí,Sí,6,Sí,No,Dsl,No,No,No,Sí,No,No,Mensual,Yes,Cheque Enviado,48.8,297.35,Dsl,1.63
7743-Exurx,Sí,Masculino,0,Sí,Sí,8,Sí,No,Dsl,No,No,Sí,No,No,No,Mensual,Yes,Cheque Electronico,51.05,415.05,Dsl,1.7
7746-Awnqw,No,Femenino,0,No,No,28,No,Sin Servicio De Teléfono,Dsl,No,No,Sí,Sí,No,No,Mensual,Yes,Cheque Enviado,35.75,961.4,Dsl,1.19
7746-Qyvco,No,Masculino,0,Sí,Sí,16,Sí,No,Dsl,Sí,Sí,No,No,No,No,Anual,Yes,Cheque Enviado,55.85,857.8,Dsl,1.86
7748-Umtrk,No,Femenino,1,No,Sí,30,Sí,Sí,Fibra Optica,No,No,No,Sí,Sí,Sí,Mensual,Yes,Cheque Electronico,101.3,2974.5,Fiber Optic,3.38
7750-Eyxwz,No,Femenino,0,No,No,12,No,Sin Servicio De Teléfono,Dsl,No,Sí,Sí,Sí,Sí,Sí,Anual,No,Cheque Electronico,60.65,743.3,Dsl,2.02
7752-Xusci,Sí,Femenino,0,No,No,60,Sí,Sí,Fibra Optica,No,Sí,Sí,No,Sí,Sí,Mensual,Yes,Cheque Electronico,105.9,6396.45,Fiber Optic,3.53
7753-Usqyq,No,Masculino,0,No,No,55,Sí,No,Dsl,No,Sí,No,Sí,No,Sí,Anual,Yes,Cheque Electronico,64.2,3627.3,Dsl,2.14
7754-Ixrmc,No,Femenino,0,No,No,1,Sí,No,Dsl,No,No,No,No,No,No,Mensual,No,Cheque Enviado,45.35,45.35,Dsl,1.51
7758-Ujwys,No,Masculino,0,Sí,Sí,34,No,Sin Servicio De Teléfono,Dsl,No,No,No,Sí,Sí,No,Bienal,Yes,Cheque Electronico,40.55,1325.85,Dsl,1.35
7758-Xkcbs,Sí,Masculino,0,No,No,15,No,Sin Servicio De Teléfono,Dsl,No,No,No,Sí,No,No,Mensual,Yes,Cheque Electronico,29.7,438.25,Dsl,0.99
7760-Oypdy,Sí,Femenino,0,No,No,2,Sí,No,Fibra Optica,No,No,No,No,Sí,No,Mensual,Yes,Cheque Electronico,80.65,144.15,Fiber Optic,2.69
7762-Onljy,No,Femenino,0,Sí,Sí,6,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Anual,No,Cheque Enviado,19.7,94.45,No,0.66
7762-Urzqh,Sí,Masculino,0,Sí,No,66,Sí,Sí,Fibra Optica,Sí,No,Sí,No,Sí,Sí,Bienal,Yes,Tarjeta De Crédito (Automático),106.05,6981.35,Fiber Optic,3.53
7764-Bdpee,No,Masculino,0,No,Sí,3,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Cheque Enviado,20.85,60.65,No,0.7
7765-Lwvvh,No,Femenino,0,Sí,Sí,72,Sí,Sí,Fibra Optica,Sí,Sí,No,No,Sí,No,Bienal,Yes,Cheque Electronico,95.1,6843.15,Fiber Optic,3.17
7766-Cltic,No,Femenino,0,No,No,10,Sí,No,Dsl,No,No,No,Sí,No,Sí,Mensual,Yes,Cheque Enviado,60.95,629.55,Dsl,2.03
7767-Uxagj,Sí,Masculino,0,No,No,1,Sí,Sí,Dsl,No,No,No,No,No,No,Mensual,Yes,Cheque Electronico,50.45,50.45,Dsl,1.68
7771-Cfqrq,No,Femenino,0,Sí,Sí,47,Sí,No,Dsl,No,Sí,No,Sí,No,Sí,Bienal,No,Transferencia Bancaria (Automática),63.8,3007.25,Dsl,2.13
7771-Zonat,No,Masculino,0,No,No,22,No,Sin Servicio De Teléfono,Dsl,No,No,Sí,Sí,Sí,Sí,Bienal,No,Transferencia Bancaria (Automática),56.75,1304.85,Dsl,1.89
7774-Ojsxi,Sí,Masculino,0,No,No,31,Sí,Sí,Fibra Optica,No,Sí,Sí,No,Sí,Sí,Anual,Yes,Cheque Electronico,103.45,3066.45,Fiber Optic,3.45
7776-Qgyjc,No,Femenino,0,Sí,Sí,39,Sí,No,Fibra Optica,No,No,Sí,Sí,No,No,Mensual,Yes,Transferencia Bancaria (Automática),81.5,3107.3,Fiber Optic,2.72
7776-Qwnfx,Sí,Masculino,1,Sí,No,30,Sí,No,Dsl,No,Sí,No,No,No,No,Mensual,Yes,Transferencia Bancaria (Automática),50.4,1527.5,Dsl,1.68
7777-Unyhb,No,Femenino,0,Sí,Sí,12,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,Yes,Tarjeta De Crédito (Automático),20.1,232.4,No,0.67
7779-Lgovn,Sí,Masculino,1,Sí,No,10,Sí,Sí,Fibra Optica,No,No,No,No,No,Sí,Mensual,Yes,Cheque Electronico,86.65,856.65,Fiber Optic,2.89
7779-Orael,No,Masculino,1,Sí,No,45,Sí,Sí,Dsl,Sí,No,Sí,Sí,No,Sí,Bienal,No,Tarjeta De Crédito (Automático),75.15,3480.35,Dsl,2.51
7780-Otdso,Sí,Masculino,0,Sí,No,18,Sí,Sí,Fibra Optica,Sí,No,No,No,Sí,Sí,Mensual,Yes,Cheque Electronico,99.4,1742.95,Fiber Optic,3.31
7781-Ewara,No,Masculino,0,Sí,Sí,70,No,Sin Servicio De Teléfono,Dsl,No,Sí,Sí,Sí,Sí,Sí,Anual,No,Cheque Electronico,60.35,4138.7,Dsl,2.01
7781-Hvgmk,No,Femenino,0,Sí,Sí,72,No,Sin Servicio De Teléfono,Dsl,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Tarjeta De Crédito (Automático),65.2,4784.45,Dsl,2.17
7783-Ykgdv,Sí,Femenino,0,No,No,12,Sí,Sí,Fibra Optica,Sí,Sí,Sí,No,No,Sí,Mensual,Yes,Transferencia Bancaria (Automática),99.7,1238.45,Fiber Optic,3.32
7785-Rdvig,No,Femenino,0,Sí,Sí,3,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Cheque Enviado,19.3,54.7,No,0.64
7786-Wbjyi,Sí,Femenino,0,No,No,4,Sí,Sí,Fibra Optica,No,Sí,No,No,No,No,Mensual,No,Transferencia Bancaria (Automática),77.95,305.55,Fiber Optic,2.6
7787-Bntzm,No,Masculino,0,No,No,6,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Transferencia Bancaria (Automática),20.15,130.5,No,0.67
7789-Cruvc,No,Femenino,1,Sí,No,61,Sí,Sí,Fibra Optica,Sí,Sí,Sí,Sí,No,No,Mensual,Yes,Tarjeta De Crédito (Automático),94.2,5895.45,Fiber Optic,3.14
7789-Hksbs,No,Femenino,1,Sí,No,42,Sí,Sí,Fibra Optica,Sí,No,Sí,No,Sí,Sí,Anual,Yes,Transferencia Bancaria (Automática),105.2,4599.15,Fiber Optic,3.51
7794-Jasdg,No,Masculino,0,No,No,1,Sí,No,Dsl,Sí,No,No,No,No,No,Mensual,Yes,Cheque Enviado,50.75,50.75,Dsl,1.69
7795-Cfocw,No,Masculino,0,No,No,45,No,Sin Servicio De Teléfono,Dsl,Sí,No,Sí,Sí,No,No,Anual,No,Transferencia Bancaria (Automática),42.3,1840.75,Dsl,1.41
7797-Ejmdp,No,Femenino,0,No,No,8,Sí,No,Dsl,Sí,No,No,Sí,No,Sí,Mensual,No,Transferencia Bancaria (Automática),66.05,574.5,Dsl,2.2
7798-Jvxym,No,Femenino,0,No,No,14,Sí,No,Dsl,No,No,No,Sí,Sí,Sí,Mensual,Yes,Cheque Electronico,69.65,921.4,Dsl,2.32
7799-Dsews,No,Masculino,0,No,No,18,Sí,No,Dsl,Sí,No,Sí,Sí,Sí,No,Mensual,Yes,Cheque Electronico,68.35,1299.8,Dsl,2.28
7799-Lgrdp,No,Femenino,0,No,No,43,Sí,Sí,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,Yes,Tarjeta De Crédito (Automático),25.7,1188.2,No,0.86
7801-Cednv,No,Masculino,0,Sí,No,27,Sí,No,Dsl,Sí,No,No,No,No,No,Anual,No,Tarjeta De Crédito (Automático),48.7,1421.75,Dsl,1.62
7801-Kicao,No,Femenino,0,No,No,18,Sí,Sí,Fibra Optica,No,No,No,No,No,No,Mensual,Yes,Cheque Electronico,74.15,1345.75,Fiber Optic,2.47
7802-Efkny,Sí,Masculino,0,Sí,No,5,No,Sin Servicio De Teléfono,Dsl,No,No,No,No,No,No,Mensual,Yes,Cheque Electronico,24.95,100.4,Dsl,0.83
7803-Xoccz,No,Femenino,0,Sí,Sí,52,Sí,No,Fibra Optica,Sí,No,Sí,Sí,No,No,Mensual,Yes,Transferencia Bancaria (Automática),84.05,4326.8,Fiber Optic,2.8
7808-Dvwep,No,Masculino,0,Sí,No,3,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Transferencia Bancaria (Automática),20.0,49.65,No,0.67
7811-Jivpf,No,Femenino,0,No,No,23,Sí,No,Dsl,No,No,Sí,No,No,No,Mensual,No,Tarjeta De Crédito (Automático),49.7,1081.25,Dsl,1.66
7812-Fzhpe,Sí,Femenino,0,Sí,Sí,17,Sí,Sí,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Cheque Enviado,24.1,409.9,No,0.8
7813-Tkcvo,No,Femenino,0,Sí,No,20,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Anual,No,Cheque Enviado,20.35,393.15,No,0.68
7813-Zggaw,No,Masculino,1,No,No,31,Sí,Sí,Fibra Optica,No,No,Sí,Sí,Sí,No,Mensual,Yes,Transferencia Bancaria (Automática),96.6,2877.95,Fiber Optic,3.22
7814-Leeve,No,Femenino,0,Sí,No,1,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,Yes,Transferencia Bancaria (Automática),20.3,20.3,No,0.68
7815-Pdthl,No,Masculino,0,No,No,35,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,Yes,Cheque Enviado,20.2,684.4,No,0.67
7816-Vghto,No,Femenino,0,Sí,Sí,6,No,Sin Servicio De Teléfono,Dsl,No,Sí,Sí,Sí,No,No,Bienal,No,Cheque Enviado,40.55,217.5,Dsl,1.35
7817-Boqpw,Sí,Femenino,0,No,No,2,Sí,Sí,Fibra Optica,No,No,No,No,No,No,Mensual,Yes,Cheque Electronico,75.55,166.3,Fiber Optic,2.52
7817-Omjna,No,Masculino,0,No,No,14,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Anual,No,Transferencia Bancaria (Automática),20.4,275.7,No,0.68
7820-Zygny,No,Masculino,0,No,No,63,Sí,Sí,Fibra Optica,No,Sí,No,No,No,Sí,Anual,No,Tarjeta De Crédito (Automático),90.45,5825.5,Fiber Optic,3.02
7821-Dprqe,No,Masculino,0,Sí,No,68,Sí,Sí,Fibra Optica,Sí,Sí,No,Sí,Sí,Sí,Mensual,Yes,Cheque Electronico,107.7,7320.9,Fiber Optic,3.59
7823-Jsoag,No,Masculino,0,No,No,3,Sí,Sí,Fibra Optica,No,No,No,No,No,No,Mensual,No,Cheque Electronico,74.5,217.45,Fiber Optic,2.48
7824-Pansq,No,Masculino,0,No,No,58,Sí,Sí,Fibra Optica,No,No,No,Sí,No,No,Mensual,No,Transferencia Bancaria (Automática),80.65,4807.35,Fiber Optic,2.69
7825-Ecjrf,Sí,Femenino,0,No,No,19,Sí,No,Fibra Optica,Sí,No,Sí,Sí,Sí,Sí,Mensual,Yes,Cheque Electronico,106.6,1934.45,Fiber Optic,3.55
7825-Gkxmw,Sí,Femenino,0,No,No,1,Sí,No,Dsl,No,No,No,No,No,No,Mensual,No,Cheque Electronico,45.8,45.8,Dsl,1.53
7826-Vvkwt,No,Femenino,1,Sí,Sí,24,Sí,No,Fibra Optica,No,No,Sí,No,Sí,Sí,Bienal,Yes,Cheque Electronico,96.55,2263.45,Fiber Optic,3.22
7831-Qgoxh,Sí,Femenino,0,No,No,18,Sí,Sí,Fibra Optica,No,No,No,No,Sí,No,Mensual,Yes,Cheque Electronico,85.2,1553.9,Fiber Optic,2.84
7833-Pkihd,No,Masculino,0,Sí,Sí,51,Sí,No,Dsl,Sí,No,No,Sí,Sí,Sí,Anual,Yes,Transferencia Bancaria (Automática),76.4,3966.3,Dsl,2.55
7838-Lazfo,No,Masculino,0,Sí,No,45,Sí,No,Dsl,Sí,Sí,Sí,No,Sí,Sí,Anual,No,Transferencia Bancaria (Automática),78.8,3597.5,Dsl,2.63
7839-Nuiaa,No,Femenino,0,Sí,Sí,61,Sí,Sí,Dsl,Sí,Sí,No,No,No,No,Mensual,No,Cheque Electronico,59.8,3641.5,Dsl,1.99
7839-Qrkxn,Sí,Femenino,0,No,No,1,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,Yes,Cheque Enviado,20.2,20.2,No,0.67
7841-Fcrqd,No,Femenino,0,Sí,No,33,Sí,No,Dsl,No,Sí,No,Sí,No,No,Anual,Yes,Tarjeta De Crédito (Automático),53.75,1857.3,Dsl,1.79
7841-Tzdmq,Sí,Masculino,0,No,No,2,Sí,No,Dsl,No,No,No,No,No,No,Mensual,Yes,Tarjeta De Crédito (Automático),46.0,84.5,Dsl,1.53
7845-Urhjn,Sí,Femenino,0,Sí,No,8,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Mensual,No,Transferencia Bancaria (Automática),20.15,156.25,No,0.67
7850-Thjmu,No,Femenino,0,Sí,Sí,26,Sí,No,Sin Servicio,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Sin Servicio De Internet,Bienal,No,Tarjeta De Crédito (Automático),19.65,494.9,No,0.65
